Cod;NomeCientifico;NomePopular
35277;Amburana acreana;Cerejeira-amarela
35277;Amburana acreana;Cumaru-de-cheiro
35277;Amburana acreana;Cerejeira-esverdeada
35277;Amburana acreana;Cerejeira-rajada-e-preta
33463;Amburana cearensis;Cerejeira-rajada
33463;Amburana cearensis;Cumaru
33463;Amburana cearensis;Cumaru-de-cheiro
33463;Amburana cearensis;Amburana-vermelha
33463;Amburana cearensis;Cumbaru
33463;Amburana cearensis;Amburana-brava
33463;Amburana cearensis;Angelim
33463;Amburana cearensis;Cumaru-do-ceará
33463;Amburana cearensis;Baru
33463;Amburana cearensis;Amburana
33463;Amburana cearensis;Amburana-macho
33463;Amburana cearensis;Cambaru
33463;Amburana cearensis;Amburana-lisa
33463;Amburana cearensis;Cumaru-das-caatingas
33463;Amburana cearensis;Amburana-cheirosa
33463;Amburana cearensis;Cerejeira
33463;Amburana cearensis;Louro-ingá
33463;Amburana cearensis;Cumaré
33463;Amburana cearensis;Cumbaru-das-caatingas
33463;Amburana cearensis;Cabocla
33463;Amburana cearensis;Amburana-de-cheiro
1075099;Amerorchis rotundifolia;
4733;Amerorchis spp.;
4734;Amitostigma spp.;
4735;Amparoa spp.;
1991614;Ampelocera edentula;Trapiarana
1320876;Ampelocera ruizii;Cinzeiro
36402;Ampelocera spp.;Mentira
4736;Amphigena spp.;
32219;Amphiodon effusus;Cumaru-de-rato
32115;Amygdalus communis;
31322;Amygdalus spp.;
34500;Amyris ambrosiaca;
18583;Anacamptis brachystachys;Orquídea
18583;Anacamptis brachystachys;Orchid
18584;Anacamptis pyramidalis;Orchid
18584;Anacamptis pyramidalis;Orquídea
4737;Anacamptis spp.;
34087;Anacardium amilcorianum;Cajuí
35862;Anacardium corymbosum;Caju-do-campo
34088;Anacardium curatellaefolium;Caju
34088;Anacardium curatellaefolium;Caju-do-campo
34088;Anacardium curatellaefolium;Cajuí
32220;Anacardium excelsum;Caju
32220;Anacardium excelsum;Caju-da-mata
32220;Anacardium excelsum;Cajuaçu
35278;Anacardium giganteum;Caju-do-mato
35278;Anacardium giganteum;Cajuí-da-mata
35278;Anacardium giganteum;Caju
35278;Anacardium giganteum;Caju-açu
35278;Anacardium giganteum;Caju-da-mata
35278;Anacardium giganteum;Cajueiro-da-mata
35278;Anacardium giganteum;Caju-bravo
35278;Anacardium giganteum;Cajueiro-do-mato
35278;Anacardium giganteum;Cajueiro
35278;Anacardium giganteum;Cajuí
35278;Anacardium giganteum;Cajuaçu
2007966;Anacardium humile;Cajuí
2007966;Anacardium humile;Caju-do-cerrado
33323;Anacardium kulmannianum;Caju
35863;Anacardium microcarpum;Caju-do-campo
35863;Anacardium microcarpum;Cajuaçu
35863;Anacardium microcarpum;Cajuí
33909;Anacardium microsepalum;Cajuí
33909;Anacardium microsepalum;Cajuaçu
34089;Anacardium negrense;Caju
34089;Anacardium negrense;Cajutim
31599;Anacardium occidentale;Acaju
31599;Anacardium occidentale;Acajaíba
31599;Anacardium occidentale;Caju-de-casa
31599;Anacardium occidentale;Caju-banana
31599;Anacardium occidentale;Oacaju
31599;Anacardium occidentale;Acajuíba
31599;Anacardium occidentale;Cajuí
31599;Anacardium occidentale;Caju-da-praia
31599;Anacardium occidentale;Caju-do-campo
31599;Anacardium occidentale;Caju-manso
31599;Anacardium occidentale;Cajueiro
31599;Anacardium occidentale;Caju
31599;Anacardium occidentale;Caju-manteiga
31599;Anacardium occidentale;Cajueiro-do-cerrado
32862;Anacardium parvifolium;Cajuaçu
32862;Anacardium parvifolium;Caju-da-mata
32862;Anacardium parvifolium;Cajuí
31600;Anacardium rondonianum;Caju-azedo
31600;Anacardium rondonianum;Caju-cica
35279;Anacardium spp.;Caju-de-janeiro
32863;Anacardium spruceanum;Cajuí
32863;Anacardium spruceanum;Caju-da-mata
32863;Anacardium spruceanum;Cajuí-da-mata
32863;Anacardium spruceanum;Cajuaçu
32863;Anacardium spruceanum;Caju
34090;Anacardium tenuifolium;Cajueiro
34090;Anacardium tenuifolium;Cajuí
1320408;Anacheillium baculus;
1320407;Anacheillium inversum;
1319978;Anacheillium janeirense;
1319977;Anacheillium spp.;
1320823;Anacheillium vespa;
1320828;Anachelium spp.;
34091;Anadenanthera colubrina;Cambuí-branco
34091;Anadenanthera colubrina;Angico-cambuí
34091;Anadenanthera colubrina;Jacaré
34091;Anadenanthera colubrina;Angico-branco
34091;Anadenanthera colubrina;Curupaíba
34091;Anadenanthera colubrina;Angico-branco-liso
34091;Anadenanthera colubrina;Guarapiraca
34091;Anadenanthera colubrina;Angico-de-curtume
34091;Anadenanthera colubrina;Angico-do-brejo
34091;Anadenanthera colubrina;Jurema-preta
34091;Anadenanthera colubrina;Angico-escuro
34091;Anadenanthera colubrina;Aperta-ruão
34091;Anadenanthera colubrina;Curupaí
34091;Anadenanthera colubrina;Curupariba
34091;Anadenanthera colubrina;Cambuí
34091;Anadenanthera colubrina;Angico-fava
34091;Anadenanthera colubrina;Angico-preto-rajado
34091;Anadenanthera colubrina;Angico-rajado
34091;Anadenanthera colubrina;Angico-coco
34091;Anadenanthera colubrina;Angico
34091;Anadenanthera colubrina;Angico-liso
34091;Anadenanthera colubrina;Cambuí-ferro
34091;Anadenanthera colubrina;Monjoleiro
34091;Anadenanthera colubrina;Angico-do-campo
34091;Anadenanthera colubrina;Cambuí-angico
34091;Anadenanthera colubrina;Cauvi
34091;Anadenanthera colubrina;Angico-bravo
34091;Anadenanthera colubrina;Angico-preto
34091;Anadenanthera colubrina;Angico-vermelho
34091;Anadenanthera colubrina;Arapiraca
34091;Anadenanthera colubrina;Cabuí-ferro
34091;Anadenanthera colubrina;Cambuí-vermelho
36469;Anadenanthera colubrina cebil;Angico-verdadeiro
36469;Anadenanthera colubrina cebil;Angico-jacaré
36469;Anadenanthera colubrina cebil;Angico-mama-de-porco
36469;Anadenanthera colubrina cebil;Angico-manso
36469;Anadenanthera colubrina cebil;Angico-amarelo
36469;Anadenanthera colubrina cebil;Angico-do-mato
36469;Anadenanthera colubrina cebil;Guarucaia
36469;Anadenanthera colubrina cebil;Brincos-de-sagui
36469;Anadenanthera colubrina cebil;Angico-do-banhado
36469;Anadenanthera colubrina cebil;Angico-rosa
36469;Anadenanthera colubrina cebil;Angico-de-casca
36469;Anadenanthera colubrina cebil;Paricá
36469;Anadenanthera colubrina cebil;Angico-de-caroço
36469;Anadenanthera colubrina cebil;Angico-dos-montes
36469;Anadenanthera colubrina cebil;Angico-cedro
36469;Anadenanthera colubrina cebil;Angico-castanho
36460;Anadenanthera colubrina colubrina;Angico-do-cerrado
34092;Anadenanthera falcata;Angico-preto
34092;Anadenanthera falcata;Curupaí
34092;Anadenanthera falcata;Barbatimão
34092;Anadenanthera falcata;Angico-vermelho
34092;Anadenanthera falcata;Pau-de-boaz
34092;Anadenanthera falcata;Angico-do-cerrado
34092;Anadenanthera falcata;Angico-pururuca
34092;Anadenanthera falcata;Cambuí-ferro
34092;Anadenanthera falcata;Monjoleiro
34092;Anadenanthera falcata;Arapiraca
34092;Anadenanthera falcata;Angico
34092;Anadenanthera falcata;Angico-do-campo
34092;Anadenanthera falcata;Angico-cascudo
32632;Anadenanthera macrocarpa;Angico
32163;Anadenanthera obliqua;Angico
32221;Anadenanthera paniculata;Angico
35280;Anadenanthera peregrina;Caubi
35280;Anadenanthera peregrina;Angico-vermelho
35280;Anadenanthera peregrina;Angico-pardo
35280;Anadenanthera peregrina;Angico-branco
35280;Anadenanthera peregrina;Paricá-de-curtume
35280;Anadenanthera peregrina;Curupari
35280;Anadenanthera peregrina;Paricá-da-terra-firme
35280;Anadenanthera peregrina;Paricá
35280;Anadenanthera peregrina;Angico-niopó
35280;Anadenanthera peregrina;Angico-do-cortume
35280;Anadenanthera peregrina;Jacaré
35280;Anadenanthera peregrina;Curupaíba
35280;Anadenanthera peregrina;Niopó
35280;Anadenanthera peregrina;Angico-do-cerrado
35280;Anadenanthera peregrina;Angico-do-morro
35280;Anadenanthera peregrina;Angico
35280;Anadenanthera peregrina;Cambuí-angico
35243;Anadenanthera pterosperma;Angico
1074776;Ananas comosus;Piña
145554;Ananas spp.;
32864;Anaxagorea phaeocarpa;Embireira
4090;Ancistrocactus spp.;
4738;Ancistrochilus spp.;
33464;Andira anthelmia;Baracuí
33464;Andira anthelmia;Angelim-de-morcego
33464;Andira anthelmia;Aracuí
33464;Andira anthelmia;Bracuí
33464;Andira anthelmia;Sucupira
33464;Andira anthelmia;Jacarandá-morcego
33464;Andira anthelmia;Angelim-de-folha-larga
33464;Andira anthelmia;Arielina
33464;Andira anthelmia;Guiti
33464;Andira anthelmia;Angelim-do-campo
33464;Andira anthelmia;Guaracuí
33464;Andira anthelmia;Angelim-da-baixada
33464;Andira anthelmia;Pau-lombriga
33464;Andira anthelmia;Pau-de-morcego
33464;Andira anthelmia;Lombrigueira
33464;Andira anthelmia;Gracuí
33464;Andira anthelmia;Angelim-macho
33464;Andira anthelmia;Andiraíba
33464;Andira anthelmia;Aracuri
33464;Andira anthelmia;Pau-angelim
33464;Andira anthelmia;Pau-ripa
33464;Andira anthelmia;Andira-ibiá
33464;Andira anthelmia;Angelim-de-folha-grande
33464;Andira anthelmia;Baracuí-pedra
33464;Andira anthelmia;Guiti-amarelo
33464;Andira anthelmia;Angelim
33464;Andira anthelmia;Angelim-amargoso
33464;Andira anthelmia;Angelim-preto
33464;Andira anthelmia;Angelim-pedra
35668;Andira anthelminthica;
32865;Andira coriacea;Andirá-uxi
32865;Andira coriacea;Angelim-vermelho
32865;Andira coriacea;Andira
32865;Andira coriacea;Almendro-de-rio
32865;Andira coriacea;Acapurana
32865;Andira coriacea;Andirá
32063;Andira cuiabensis;Fruta-de-morcego
32063;Andira cuiabensis;Angelim-do-cerrado
33465;Andira fraxinifolia;Angelim-do-mato
33465;Andira fraxinifolia;Angico-rosa
33465;Andira fraxinifolia;Angico-vermelho
33465;Andira fraxinifolia;Araroba-do-mato
33465;Andira fraxinifolia;Pau-de-mamona-do-mato
33465;Andira fraxinifolia;Angelim-araroba
33465;Andira fraxinifolia;Pau-de-morcego
33465;Andira fraxinifolia;Mata-barata
33465;Andira fraxinifolia;Andirá-araroba
33465;Andira fraxinifolia;Angelim-amargoso
33465;Andira fraxinifolia;Pau-angelim
33465;Andira fraxinifolia;Guarucaia
33465;Andira fraxinifolia;Angelim-coco
33465;Andira fraxinifolia;Angelim-doce
33465;Andira fraxinifolia;Angico-cambi
33465;Andira fraxinifolia;Pau-mamona-do-mato
33465;Andira fraxinifolia;Angelim-pedra
33465;Andira fraxinifolia;Angelim
33465;Andira fraxinifolia;Pinhão-do-mato
33465;Andira fraxinifolia;Jorgelim
34701;Andira frondosa;Angelim-roxo
34701;Andira frondosa;Angelim-coco
33466;Andira inermis;Angelim-vermelho
33466;Andira inermis;Almendro-de-rio
33466;Andira inermis;Angelim-branco
33466;Andira inermis;Axuarana
33466;Andira inermis;Angelim
33466;Andira inermis;Uxi
33466;Andira inermis;Cumarurana
33466;Andira inermis;Andirá-uxi
33466;Andira inermis;Sucupira-da-várzea
33466;Andira inermis;Uxirana
33466;Andira inermis;Aracuí
33466;Andira inermis;Angelim-liso
33466;Andira inermis;Umaré
33466;Andira inermis;Morcegueira
33466;Andira inermis;Morcego
33466;Andira inermis;Acapurana
33466;Andira inermis;Sapupira-da-várzea
33466;Andira inermis;Pau-palmeira
33466;Andira inermis;Lombrigueira
33466;Andira inermis;Avineira
33466;Andira inermis;Angelim-doce
33466;Andira inermis;Andira
33466;Andira inermis;Angelim-da-várzea
33466;Andira inermis;Angelim-uxi
33466;Andira inermis;Andirá
34702;Andira laurifolia;Angelim-do-campo
31601;Andira legalis;Angelim-gigante
31601;Andira legalis;Angelim-doce
31601;Andira legalis;Urarema
31601;Andira legalis;Angelim-pedra
31601;Andira legalis;Angelim
31601;Andira legalis;Angelim-coco
34093;Andira micrantha;Andira
34093;Andira micrantha;Andirá-uxi
34093;Andira micrantha;Angelim
34093;Andira micrantha;Andirá
35864;Andira nitida;Jorgelim
35864;Andira nitida;Rajadeira
35864;Andira nitida;Angelim
35864;Andira nitida;Angelim-de-morcego
35730;Andira ormosioides;Angelim-pedra
35730;Andira ormosioides;Angelim-preto
35281;Andira paniculata;Angelim
35281;Andira paniculata;Mata-barata
35865;Andira parviflora;Almendro-de-rio
35865;Andira parviflora;Andirá
35865;Andira parviflora;Angelim-coco
35865;Andira parviflora;Sucupira-de-morcego
35865;Andira parviflora;Sucupira-vermelha
35865;Andira parviflora;Angelim-saia
35865;Andira parviflora;Angelim-vermelho
35865;Andira parviflora;Acapurana
35865;Andira parviflora;Angelim
35865;Andira parviflora;Andira
35865;Andira parviflora;Sucupira-chorona
35865;Andira parviflora;Andirá-uxi
36341;Andira parvifolia;Angelim
33467;Andira pisonis;Angelim-pinima
33467;Andira pisonis;Angelim-pintado
33467;Andira pisonis;Angelim-penima
31602;Andira retusa;Uxirana
31602;Andira retusa;Faveira
31602;Andira retusa;Avineira
31602;Andira retusa;Lombrigueira
31602;Andira retusa;Lombrigueiro
31602;Andira retusa;Andira
31602;Andira retusa;Andiroba-jareua
31602;Andira retusa;Angelim-vermelho
31602;Andira retusa;Cumarurana
31602;Andira retusa;Sapupira-da-várzea
31602;Andira retusa;Angelim-fava
31602;Andira retusa;Angelim
31602;Andira retusa;Angelim-doce
31602;Andira retusa;Mangabarana
31602;Andira retusa;Fava
31602;Andira retusa;Morcegueira
31602;Andira retusa;Aracuí
31602;Andira retusa;Uxi-morcego
31602;Andira retusa;Almendro-de-rio
31602;Andira retusa;Andirá
31602;Andira retusa;Fava-amargosa
31602;Andira retusa;Angelim-da-várzea
31602;Andira retusa;Acapurana
31602;Andira retusa;Andirá-uxi
31602;Andira retusa;Uxi-de-morcego
32064;Andira spinulosa;
32222;Andira spp.;Angelim-tinto
35866;Andira stipulacea;Angelim-coco
35866;Andira stipulacea;Pau-pintado
35866;Andira stipulacea;Angelim-doce
35866;Andira stipulacea;Urarema
34703;Andira surinamensis;Andirá-uxi
34703;Andira surinamensis;Angelim-vermelho
34703;Andira surinamensis;Andira
34703;Andira surinamensis;Acapurana
34703;Andira surinamensis;Almendro-de-rio
34703;Andira surinamensis;Andirá
34094;Andira vermifuga;Angelim-do-campo
34094;Andira vermifuga;Angelim
34094;Andira vermifuga;Mata-barata
34094;Andira vermifuga;Angelim-amargoso
32223;Andradea floribunda;Canansaia
32223;Andradea floribunda;Ganansaia
32223;Andradea floribunda;Casca-doce
32223;Andradea floribunda;Seriba
32223;Andradea floribunda;Tapaciriba-amarela
32223;Andradea floribunda;Batão
4739;Androcorys spp.;
31603;Anemopaegma arvensis;Catuaba
35282;Anemopaegma mirandum;Louro-pisco
35282;Anemopaegma mirandum;Batinga-branca
35282;Anemopaegma mirandum;Ingá-xixi
35282;Anemopaegma mirandum;Batinga
35282;Anemopaegma mirandum;Catuaba
34095;Anemopaegma spp.;Catuaba
34095;Anemopaegma spp.;Bom-nome-branco
34095;Anemopaegma spp.;Catuaba-branca
4740;Angorchis spp.;
4741;Angraecopsis spp.;
18587;Angraecum calceolus;Orquídea
18587;Angraecum calceolus;Orchid
18588;Angraecum distichum;Orquídea
18588;Angraecum distichum;Orchid
18589;Angraecum eburneum;Orquídea
18589;Angraecum eburneum;Orchid
18590;Angraecum eichlerianum;Orchid
18590;Angraecum eichlerianum;Orquídea
18591;Angraecum leonis;Orchid
18591;Angraecum leonis;Orquídea
18592;Angraecum sesquipedale;Orchid
18592;Angraecum sesquipedale;Orquídea
4742;Angraecum spp.;
30047;Anguloa clowesii;Orquídea
30047;Anguloa clowesii;Orchid
5357;Anguloa spp.;
30048;Anguloa uniflora;Orquídea
30048;Anguloa uniflora;Orchid
30049;Anguloa virginalis;Orchid
30049;Anguloa virginalis;Orquídea
4743;Ania spp.;
35203;Aniba burchellii;Abacaterana
35203;Aniba burchellii;Louro-rosa
32866;Aniba canelilla;Amapaiama
32866;Aniba canelilla;Pau-precioso
32866;Aniba canelilla;Casca-do-maranhão
32866;Aniba canelilla;Folha-preciosa
32866;Aniba canelilla;Casca-preciosa
32866;Aniba canelilla;Louro-precioso
32866;Aniba canelilla;Canela-do-maranhão
32866;Aniba canelilla;Periorá
32866;Aniba canelilla;Preciosa
32866;Aniba canelilla;Pereiorá
32866;Aniba canelilla;Canela-preciosa
32866;Aniba canelilla;Amapaima
32866;Aniba canelilla;Canela
32866;Aniba canelilla;Canelão
35076;Aniba duckei;
34704;Aniba firmula;Canela-abacate
34704;Aniba firmula;Canela-de-cheiro
34704;Aniba firmula;Canela-rosa
34704;Aniba firmula;Canela-de-folha-cheirosa
34704;Aniba firmula;Canela-amarela
34704;Aniba firmula;Canela-sassafrás
34463;Aniba fragrans;
33434;Aniba gardneri;
33468;Aniba guianensis;Cedro-amarelo
35188;Aniba heringerii;Canela
35867;Aniba parviflora;Pau-rosa
35867;Aniba parviflora;Louro-rosa
35867;Aniba parviflora;Macacaporanga
35867;Aniba parviflora;Nhamuí
35867;Aniba parviflora;Louro-puxuri
35867;Aniba parviflora;Louro-precioso
33469;Aniba permollis;Aiúba
33469;Aniba permollis;Auiúva
33469;Aniba permollis;Louro-limão
33469;Aniba permollis;Aniúba
33469;Aniba permollis;Louro-rosa
33469;Aniba permollis;Aijuba
35283;Aniba puchury-minor;Louro
35283;Aniba puchury-minor;Puxuri-do-maranhão
35283;Aniba puchury-minor;Pujuru-pequeno
35283;Aniba puchury-minor;Pucheri
35283;Aniba puchury-minor;Puxurimirim
35283;Aniba puchury-minor;Puxiri-bravo
35283;Aniba puchury-minor;Puxuri-miúdo
35283;Aniba puchury-minor;Puxuri-bastardo
31604;Aniba riparia;Canelinha
33470;Aniba rosaeodora;Pau-rosa-itaúba
33470;Aniba rosaeodora;Pau-rosa-mulatinho
33470;Aniba rosaeodora;Pau-rosa-imbaúba
33470;Aniba rosaeodora;Pau-rosa-verdadeiro
33470;Aniba rosaeodora;Pau-rosa
34003;Aniba santalodora;Louro-umiri
32867;Aniba spp.;Louro-amarelo
35868;Aniba terminalis;Louro-do-pará
35868;Aniba terminalis;Louro-rosa
35868;Aniba terminalis;Pau-rosa
36446;Anisomeris pubescens;
30969;Anisomeris spp.;
33471;Annona acutiflora;Raiz-de-guiné
33471;Annona acutiflora;Pau-de-guiné
35284;Annona ambotay;Embirataia
32868;Annona cacans;Anona-cagona
32868;Annona cacans;Araticum-de-porco
32868;Annona cacans;Pinha-do-mato
32868;Annona cacans;Graviola-do-mato
32868;Annona cacans;Cortição
32868;Annona cacans;Araticum-de-paca
32868;Annona cacans;Araticum-cagão
32868;Annona cacans;Coração-de-boi
32868;Annona cacans;Araticum-bravo
32868;Annona cacans;Araticum
32868;Annona cacans;Quaresma
32868;Annona cacans;Cortiça
32868;Annona cacans;Cortiça-cagão
32868;Annona cacans;Araticum-de-anta
32868;Annona cacans;Corticeira
32868;Annona cacans;Araticum-preto
32868;Annona cacans;Marolo
35869;Annona cauliflora;Araticum
32224;Annona cearensis;Coração-de-rainha
32224;Annona cearensis;Graviola
32224;Annona cearensis;Ata
35285;Annona coriacea;Araticum-do-liso
35285;Annona coriacea;Araticum-do-grande
35285;Annona coriacea;Marolinho-do-campo
35285;Annona coriacea;Marolinho
35285;Annona coriacea;Araticum-do-campo
35285;Annona coriacea;Cabeça-de-negro
35285;Annona coriacea;Araticum-liso
35285;Annona coriacea;Araticum
35285;Annona coriacea;Marolo
35870;Annona crassiflora;Bruto
35870;Annona crassiflora;Araticum-do-grande
35870;Annona crassiflora;Marolo
35870;Annona crassiflora;Araticum
35870;Annona crassiflora;Coração-de-boi
35870;Annona crassiflora;Araticum-de-boia
35870;Annona crassiflora;Cabeça-de-negro
35870;Annona crassiflora;Araticum-cortiça
35870;Annona crassiflora;Araticum-do-campo
32681;Annona crotonifolia;Araticum
34096;Annona dioica;Araticum-grande
34096;Annona dioica;Ata
34096;Annona dioica;Marolinho
34096;Annona dioica;Pinha
34096;Annona dioica;Ata-marolinho
1975867;Annona dolabripetala;Inha-do-mato
35704;Annona exalbida;
34097;Annona foetida;Algodoeiro
34097;Annona foetida;Araticum-fedorento
34097;Annona foetida;Araticum-catinga
32634;Annona geraensis;
32869;Annona glabra;Pond-apple
32869;Annona glabra;Araticum-do-brejo
32869;Annona glabra;Araticum-caca
32869;Annona glabra;Araticum-cortiça
32869;Annona glabra;Corticeira
32869;Annona glabra;Araticupana
32869;Annona glabra;Araticum-da-praia
32869;Annona glabra;Araticum-de-jangada
32869;Annona glabra;Pamã
32869;Annona glabra;Araticum-panã
32869;Annona glabra;Araticum-da-água
32869;Annona glabra;Araticum-do-mangue
32869;Annona glabra;Araticum-bravo
32869;Annona glabra;Araticum
36419;Annona hypoglauca;Araticum
35806;Annona longifolia;Araticum
35871;Annona macgravii;Araticum-punhê
35871;Annona macgravii;Araticum-panã
35871;Annona macgravii;Araticum
35871;Annona macgravii;Araticum-ponhé
35871;Annona macgravii;Araticum-de-paca
33472;Annona montana;Araticum-do-mato
33472;Annona montana;Araticum-cagão
33472;Annona montana;Araticum-açu
33472;Annona montana;Araticum-apé
33472;Annona montana;Araticum
33473;Annona monticola;Araticum
34705;Annona muricata;Graviola
34705;Annona muricata;Araticum
34705;Annona muricata;Coração-de-rainha
34705;Annona muricata;Jaqueira-mole
34705;Annona muricata;Jaca-de-pobre
34705;Annona muricata;Guanabano
34705;Annona muricata;Graviola-do-norte
34705;Annona muricata;Jaca
34705;Annona muricata;Condessa
34705;Annona muricata;Araticum-de-comer
34705;Annona muricata;Araticum-manso
34705;Annona muricata;Araticum-do-grande
34705;Annona muricata;Pinha
34705;Annona muricata;Ata-coração-de-rainha
34705;Annona muricata;Jaca-do-pará
1975881;Annona neosalicifolia;Ariticum
34624;Annona nitida;Araticum
33474;Annona paludosa;Embira-biribá
34098;Annona palustris;Araticum-de-boi
34098;Annona palustris;Araticum-da-lagoa
36470;Annona palustris australis;
36471;Annona palustris grandifolia;Araticum-do-brejo
36471;Annona palustris grandifolia;Araticum-cortiça
